MIN,PF,STL,PTS,FGM,FGA,BLK,BLKA,PLUS_MINUS,PFD,TOV,DREB,REB,OREB,FTM,FTA,EXP,POSS,AGE,HEIGHT,WEIGHT,BMI,USG_PCT,PIE,E_OFF_RATING,E_DEF_RATING,AST_TO,AST_RATIO,FG3M,FG3A,AST,PFD,Games Missed
991.1683333333332,104,30,247,97,200,26,12,21,63,29,117,239,122,53,71,4.0,2021,29,81.0,233.0,24.96555403139765,0.108,0.068,111.7,111.2,1.93,17.7,0,14,56,63,27
2141.29,160,76,1325,452,1021,18,46,302,211,190,315,356,41,259,291,9.0,4613,30,79.0,222.0,25.006569460022433,0.255,0.122,114.4,108.9,1.88,21.3,162,434,358,211,16
1646.9716666666666,183,78,453,176,459,35,30,-367,82,111,174,210,36,57,74,1.0,3437,20,77.0,195.0,23.12109967954124,0.154,0.066,101.5,112.0,2.5,31.5,44,167,277,82,16
460.5916666666666,58,23,118,43,127,15,10,29,12,13,39,60,21,5,8,1.0,955,24,81.0,220.0,23.572626124066453,0.128,0.034,107.5,105.6,1.69,13.3,27,86,22,12,23
341.14,17,11,141,59,146,1,6,-107,14,26,30,39,9,10,12,1.0,728,21,73.0,170.0,22.426346406455245,0.209,0.079,94.8,109.9,1.88,21.7,13,58,49,14,55
940.8516666666668,54,16,652,246,573,17,13,66,40,43,110,125,15,46,51,8.0,1990,32,78.0,220.0,25.42077580539119,0.284,0.114,111.4,107.2,2.05,12.1,114,296,88,40,51
336.345,38,23,106,44,102,3,11,-92,21,32,40,49,9,17,18,2.0,707,28,75.0,205.0,25.620444444444445,0.176,0.088,106.3,115.9,2.47,35.9,1,11,79,21,2
1480.618333333333,137,37,1030,352,767,84,29,33,233,81,309,411,102,248,286,5.0,3030,26,87.0,240.0,22.29092350376536,0.286,0.15,110.3,108.8,1.47,10.9,78,252,119,233,31
1483.6566666666668,108,77,521,209,469,45,25,59,81,71,299,368,69,67,105,7.0,3203,28,81.0,230.0,24.64410912970584,0.156,0.105,109.8,106.8,2.58,23.9,36,109,183,81,12
185.7333333333333,12,7,74,26,65,1,3,-48,15,13,13,17,4,8,12,2.0,402,24,73.0,167.0,22.03058735222368,0.182,0.064,98.1,110.9,1.31,17.0,14,40,17,15,0
2204.27,128,42,1130,423,936,57,35,-281,184,169,491,561,70,156,219,4.0,4541,26,81.0,221.0,23.67977442463039,0.238,0.118,108.1,113.0,1.38,16.2,128,375,233,184,16
2133.155,177,67,844,276,627,17,20,250,226,168,249,282,33,148,174,15.0,4364,36,72.0,196.0,26.579475308641975,0.178,0.112,111.8,105.9,2.82,35.2,144,382,474,226,19
1091.505,81,41,796,289,616,17,25,121,111,73,111,127,16,118,129,10.0,2292,30,74.0,195.0,25.033783783783782,0.283,0.135,117.0,112.3,2.29,18.5,100,239,167,111,50
1050.085,78,14,607,252,458,47,11,19,89,44,185,258,73,89,102,15.0,2213,36,83.0,250.0,25.51168529539846,0.219,0.128,110.4,109.9,0.95,7.2,14,46,42,89,29
2422.0666666666666,237,119,1508,538,1254,30,51,99,238,245,393,501,108,212,243,1.0,5200,20,79.0,180.0,20.27559685947765,0.271,0.132,112.9,111.8,2.33,26.4,220,565,571,238,4
1014.86,106,31,383,156,319,18,26,-40,55,41,117,164,47,53,75,1.0,2066,24,78.0,230.0,26.576265614727152,0.169,0.068,109.4,109.6,1.07,10.1,18,65,44,55,11
813.9783333333334,96,24,384,147,323,4,18,-113,64,72,115,127,12,63,80,9.0,1720,31,77.0,210.0,24.899645808736718,0.219,0.096,110.2,118.8,2.29,27.7,27,90,165,64,6
1437.3833333333334,92,28,573,191,485,9,30,137,68,41,110,126,16,68,81,3.0,3045,25,76.0,190.0,23.125,0.16,0.069,107.3,102.9,2.63,16.3,123,334,108,68,13
106.7,7,1,14,6,26,0,1,-12,3,6,15,18,3,0,0,2.0,229,30,73.0,200.0,26.383936948770877,0.118,0.029,93.6,95.6,2.0,27.3,2,16,12,3,2
1040.0716666666667,84,43,321,129,247,20,11,-60,66,37,176,248,72,40,57,6.0,2118,29,79.0,245.0,27.597340169844575,0.128,0.098,110.5,111.6,2.19,20.7,23,70,81,66,36
1877.5866666666664,130,45,900,313,703,30,46,172,148,54,286,345,59,138,159,4.0,3831,25,83.0,240.0,24.49121788358252,0.192,0.097,113.6,109.1,1.5,8.9,136,380,81,148,21
2084.335,121,73,1695,640,1221,59,46,-117,306,196,396,459,63,254,336,18.0,4380,37,81.0,250.0,26.787075140984605,0.317,0.18,110.1,112.0,1.78,18.4,161,448,349,306,25
240.945,26,6,50,17,54,0,1,3,17,13,27,43,16,11,13,0.0,531,21,78.0,200.0,23.109796186719265,0.122,0.038,105.7,104.6,1.62,22.3,5,18,21,17,8
199.12833333333333,17,5,80,26,61,1,6,-47,31,12,22,25,3,19,35,0.0,437,24,73.0,189.0,24.932820416588477,0.183,0.06,110.3,119.4,1.92,20.7,9,26,23,31,0
465.25,31,19,199,71,175,8,2,-39,10,11,67,73,6,4,5,0.0,1000,24,78.0,215.0,24.843030900723207,0.166,0.082,108.5,114.1,2.18,11.3,53,146,24,10,0
1612.3233333333333,98,44,849,311,764,19,27,-80,91,71,163,181,18,116,148,3.0,3447,23,76.0,204.0,24.82894736842105,0.232,0.083,108.5,110.9,2.14,14.4,111,353,152,91,12
1212.345,85,64,455,162,383,31,18,81,39,82,155,190,35,21,28,4.0,2530,24,78.0,190.0,21.9543063773833,0.17,0.097,109.2,106.0,2.17,27.2,110,260,178,39,47
798.8766666666667,48,28,354,125,320,3,12,15,68,43,71,87,16,67,78,16.0,1659,35,74.0,175.0,22.466216216216218,0.215,0.083,112.3,110.3,2.44,20.9,37,102,105,68,18
103.60666666666668,14,2,45,15,47,1,1,-29,9,0,12,12,0,7,10,2.0,225,23,79.0,205.0,23.091651978849544,0.195,0.047,102.1,113.5,0.0,15.0,8,27,9,9,4
1665.3533333333332,149,46,877,293,726,18,48,-295,180,88,174,212,38,161,191,2.0,3490,23,75.0,215.0,26.87022222222222,0.228,0.077,101.1,109.1,1.0,8.9,130,391,88,180,31
2300.718333333333,145,75,1847,641,1403,36,44,146,402,292,537,593,56,364,489,3.0,4604,23,79.0,230.0,25.90770709822144,0.368,0.191,112.8,108.6,1.95,22.9,201,569,568,402,17
388.965,55,9,186,66,147,6,17,-63,59,18,42,100,58,38,61,0.0,823,23,82.0,243.0,25.405859607376563,0.195,0.075,102.7,110.9,1.11,9.6,16,49,20,59,8
1919.1333333333332,101,42,833,287,639,6,17,184,52,60,209,229,20,69,77,4.0,3963,26,77.0,206.0,24.425366840951256,0.16,0.095,108.8,105.4,2.43,16.9,190,423,146,52,11
103.33333333333331,9,3,30,13,27,3,2,22,5,0,16,29,13,4,6,4.0,221,26,86.0,250.0,23.762844780962684,0.112,0.084,118.5,110.1,0.0,23.7,0,5,9,5,0
8.393333333333333,1,2,0,0,4,0,1,-3,0,0,1,1,0,0,0,0.0,20,24,77.0,213.0,25.255355034575814,0.138,-0.05,67.0,85.2,0.0,20.0,0,2,1,0,0
24.383333333333333,5,1,8,3,6,1,1,7,2,3,3,3,0,1,1,0.0,53,23,74.0,185.0,23.75,0.164,0.024,122.7,106.9,0.33,10.0,1,3,1,2,0
537.0566666666666,45,20,189,72,183,4,10,-26,31,13,53,63,10,15,24,1.0,1120,24,73.0,175.0,23.085944830174515,0.157,0.074,107.8,111.0,5.38,25.4,30,90,70,31,16
1206.2483333333332,71,30,687,243,543,14,39,0,132,77,152,185,33,143,167,5.0,2479,29,77.0,229.0,27.15247090571766,0.241,0.129,108.5,111.1,2.75,23.6,58,186,212,132,38
212.09,24,7,72,24,52,3,2,-31,11,3,24,35,11,11,14,0.0,457,26,78.0,220.0,25.42077580539119,0.118,0.063,109.0,114.1,2.67,11.8,13,36,8,11,0
1976.26,88,43,953,332,850,12,34,82,38,43,201,227,26,49,60,5.0,4250,25,76.0,187.0,22.75986842105263,0.189,0.081,110.5,109.4,2.7,11.3,240,637,116,38,3
62.75833333333333,4,0,21,8,19,0,2,-19,0,2,15,17,2,0,0,1.0,137,24,77.0,230.0,27.271040647664023,0.139,0.103,95.3,107.5,2.5,19.2,5,10,5,0,9
2138.435,138,61,1048,391,826,29,34,53,109,122,219,256,37,93,117,4.0,4546,24,75.0,200.0,24.995555555555555,0.195,0.093,112.2,112.1,1.79,17.9,173,442,218,109,6
7.683333333333334,0,0,8,3,5,0,0,1,1,1,1,1,0,2,2,3.0,12,25,75.0,190.0,23.74577777777778,0.438,0.519,86.2,92.9,1.0,12.5,0,1,1,1,0
187.6833333333333,33,5,56,25,47,9,5,-14,14,7,42,59,17,6,11,1.0,378,25,81.0,228.0,24.429812528577962,0.136,0.08,96.3,102.9,0.29,3.3,0,5,2,14,0
128.22833333333332,16,5,13,5,21,3,3,17,5,2,14,23,9,2,5,0.0,256,23,77.0,205.0,24.306797099004893,0.086,0.016,118.7,109.1,3.5,21.9,1,4,7,5,7
1564.28,115,28,830,300,691,18,22,-143,114,69,213,239,26,129,148,10.0,3191,32,80.0,218.0,23.9459375,0.228,0.095,108.1,112.7,1.64,12.1,101,275,113,114,27
2295.8416666666667,160,119,861,300,718,18,28,442,235,159,228,270,42,142,179,7.0,4737,28,76.0,220.0,26.776315789473685,0.179,0.095,114.0,103.4,2.62,30.4,119,360,417,235,11
359.7316666666667,22,20,195,83,175,5,13,-37,36,40,45,49,4,25,31,4.0,774,24,76.0,209.0,25.4375,0.265,0.134,103.6,109.0,2.48,30.5,4,17,99,36,63
298.3383333333333,33,6,129,54,114,1,1,19,13,20,28,45,17,8,9,10.0,613,32,81.0,245.0,26.251333638164915,0.197,0.066,112.6,108.5,1.15,14.3,13,39,23,13,40
35.185,6,1,17,4,15,1,3,3,7,2,5,10,5,8,11,0.0,74,22,83.0,220.0,22.450283059950646,0.247,0.033,108.3,101.5,0.0,0.0,1,5,0,7,4
176.49666666666667,17,9,126,39,101,0,9,-12,17,7,10,12,2,20,23,1.0,380,23,70.0,175.0,25.107142857142858,0.264,0.087,108.6,115.1,1.0,5.7,28,70,7,17,13
345.67833333333334,64,13,154,62,134,12,20,-10,33,17,70,103,33,22,33,5.0,722,24,81.0,240.0,25.715592135345222,0.205,0.082,106.0,109.1,1.0,9.3,8,25,17,33,14
1146.0616666666667,93,22,540,225,446,18,30,-132,105,39,233,338,105,67,101,3.0,2359,23,83.0,235.0,23.980984177674554,0.191,0.108,107.7,114.1,0.92,6.4,23,97,36,105,23
50.583333333333336,8,2,27,7,15,0,0,23,10,1,9,10,1,12,15,1.0,109,23,76.0,200.0,24.342105263157894,0.18,0.126,113.7,94.4,4.0,15.4,1,4,4,10,0
1792.525,224,61,477,205,320,52,29,5,169,100,389,565,176,67,171,8.0,3771,32,83.0,254.0,25.919872260124837,0.117,0.093,109.9,108.9,2.26,31.3,0,2,226,169,8
1685.263333333333,158,115,379,150,300,71,8,87,49,39,109,151,42,34,43,2.0,3398,25,77.0,201.0,23.83251813121943,0.095,0.057,111.0,105.9,1.92,17.4,45,144,75,49,16
1.9333333333333331,0,1,0,0,1,0,0,-5,0,1,0,0,0,0,0,2.0,5,27,74.0,199.0,25.5472972972973,0.4,-0.091,50.0,140.0,0.0,0.0,0,1,0,0,0
5.25,0,1,3,1,5,0,0,3,0,0,0,0,0,0,0,0.0,12,25,79.0,215.0,24.218074026598302,0.357,0.0,107.7,89.3,0.0,0.0,1,5,0,0,0
459.51166666666666,18,8,161,55,134,3,5,32,16,8,47,50,3,16,20,2.0,977,27,75.0,190.0,23.74577777777778,0.137,0.068,112.0,107.9,2.5,11.8,35,91,20,16,8
863.4716666666667,77,29,217,83,181,24,9,-90,27,31,100,112,12,20,28,9.0,1812,29,79.0,220.0,24.78128505047268,0.112,0.048,106.3,111.0,0.74,9.3,31,101,23,27,11
1587.0816666666667,116,28,721,249,564,16,16,171,70,57,178,202,24,42,53,2.0,3205,26,77.0,215.0,25.492494518468543,0.177,0.086,113.1,107.5,1.61,12.6,181,442,92,70,9
1449.861666666667,137,30,411,141,354,58,14,120,88,47,280,350,70,46,65,4.0,2916,30,82.0,240.0,25.09220701963117,0.131,0.081,109.0,104.6,1.45,13.6,83,255,68,88,23
18.866666666666667,1,0,5,2,3,0,0,-7,0,1,0,0,0,0,0,0.0,42,23,71.0,192.0,26.77563975401706,0.082,0.06,111.1,132.6,3.0,42.9,1,2,3,0,20
119.56666666666666,8,1,32,13,48,0,5,-92,8,3,8,13,5,5,7,2.0,247,25,77.0,215.0,25.492494518468543,0.191,-0.007,91.0,129.9,0.33,1.8,1,21,1,8,0
30.93166666666667,4,1,12,5,11,1,0,-40,4,1,5,9,4,2,2,0.0,73,24,80.0,248.0,27.24125,0.148,0.093,61.2,110.5,0.0,0.0,0,2,0,4,0
265.04833333333335,16,10,89,37,103,2,4,58,10,12,50,59,9,5,9,2.0,556,24,82.0,218.0,22.792088042831647,0.192,0.074,103.8,94.5,1.42,12.6,10,48,17,10,73
2854.353333333333,150,96,1162,458,858,36,29,576,153,68,273,347,74,131,157,3.0,5976,25,78.0,209.0,24.14973701512163,0.149,0.091,116.0,105.1,2.72,15.7,115,312,185,153,0
2058.1383333333333,142,96,986,344,791,21,28,347,161,123,170,217,47,129,162,14.0,4281,34,73.0,175.0,23.085944830174515,0.202,0.113,113.5,105.7,3.13,28.1,169,414,385,161,10
592.52,58,18,344,113,248,26,10,23,47,14,108,129,21,48,57,8.0,1261,30,82.0,240.0,25.09220701963117,0.198,0.131,105.8,105.3,1.57,7.2,70,163,22,47,35
2837.113333333333,193,74,1613,596,1214,67,62,142,275,150,469,559,90,267,333,3.0,5975,24,79.0,225.0,25.34449607434706,0.224,0.12,113.3,111.1,2.0,16.6,154,465,300,275,2
372.2116666666666,45,14,89,32,108,1,4,101,13,5,38,42,4,8,12,0.0,756,21,73.0,195.0,25.724338525051603,0.137,0.041,115.3,100.5,8.2,25.8,17,68,41,13,7
1848.3666666666663,195,58,610,261,343,133,29,-79,144,60,322,617,295,88,181,3.0,3739,24,84.0,240.0,23.91156462585034,0.11,0.114,107.9,109.8,0.63,7.3,0,0,38,144,10
44.18666666666667,7,0,5,2,9,0,0,-32,1,1,6,7,1,0,1,2.0,96,24,77.0,206.0,24.425366840951256,0.095,0.003,93.6,119.2,5.0,33.3,1,8,5,1,5
1823.7066666666667,182,38,756,296,617,118,31,-373,75,77,424,572,148,57,73,3.0,3800,24,84.0,231.0,23.014880952380953,0.17,0.114,100.9,109.6,1.1,10.5,107,281,85,75,11
1640.3583333333331,137,29,932,358,555,43,38,84,246,72,282,431,149,212,296,6.0,3383,28,79.0,240.0,27.034129145970198,0.198,0.15,111.1,108.3,2.01,16.2,4,17,145,246,6
2238.9483333333333,92,56,945,374,773,14,34,283,86,78,199,226,27,73,84,4.0,4601,27,74.0,183.0,23.493243243243242,0.173,0.098,114.6,109.9,4.27,27.3,124,314,333,86,7
959.5316666666666,123,20,564,197,396,13,22,-149,134,56,190,232,42,104,129,3.0,2041,25,83.0,245.0,25.001451589490493,0.224,0.124,104.3,112.7,1.55,14.6,66,201,87,134,16
344.325,53,7,171,64,108,16,6,-49,49,20,96,135,39,43,72,2.0,723,22,86.0,245.0,23.287587885343427,0.199,0.117,104.1,109.2,0.05,0.6,0,0,1,49,0
607.12,43,7,228,80,183,10,3,-42,33,13,63,80,17,28,36,0.0,1282,20,77.0,211.0,25.018215550683085,0.148,0.069,106.0,108.3,1.77,9.8,40,110,23,33,3
14.733333333333333,0,0,5,1,4,1,0,-7,2,0,2,3,1,3,3,0.0,32,23,80.0,226.0,24.8246875,0.139,0.106,106.0,132.7,0.0,28.6,0,1,2,2,0
239.555,13,4,69,24,77,2,7,-55,5,8,22,24,2,4,4,2.0,504,28,75.0,195.0,24.370666666666665,0.153,0.03,98.0,111.0,0.63,5.4,17,54,5,5,5
52.06666666666667,8,1,13,5,17,0,1,-18,2,3,5,6,1,2,2,0.0,111,24,74.0,195.0,25.033783783783782,0.163,-0.003,110.9,118.2,1.0,12.5,1,6,3,2,2
1234.7283333333332,119,28,540,200,393,118,15,-14,96,54,232,297,65,79,105,6.0,2511,26,83.0,250.0,25.51168529539846,0.173,0.111,108.0,109.1,0.81,8.2,61,183,44,96,40
735.58,69,33,313,109,269,8,18,-49,70,46,104,142,38,74,93,1.0,1557,24,79.0,220.0,24.78128505047268,0.197,0.082,106.8,109.0,1.35,14.7,21,105,62,70,3
1088.368333333333,82,25,410,145,315,36,14,-23,84,40,178,236,58,69,94,2.0,2231,22,77.0,220.0,26.085343228200372,0.155,0.091,109.0,109.8,1.35,12.0,51,154,54,84,40
2.4266666666666667,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1.0,6,23,77.0,210.0,24.899645808736718,0.25,-0.222,136.1,68.0,0.0,0.0,0,0,0,0,1
267.31666666666666,42,7,138,45,88,8,12,22,45,18,53,85,32,44,60,1.0,580,24,82.0,253.0,26.451368233194525,0.203,0.121,108.1,102.2,1.22,14.1,4,13,22,45,0
1215.2866666666666,172,40,637,233,476,71,33,-92,131,82,199,301,102,114,149,2.0,2616,22,81.0,264.0,28.287151348879743,0.209,0.103,105.1,108.3,0.87,10.3,57,166,71,131,5
119.6,18,1,45,17,38,8,3,-7,12,6,17,31,14,11,17,0.0,253,22,84.0,248.0,24.70861678004535,0.176,0.062,105.6,109.9,1.0,10.3,0,0,6,12,4
1142.3666666666666,128,41,433,160,342,26,19,130,72,87,232,294,62,59,81,6.0,2368,34,81.0,234.0,25.07270233196159,0.175,0.11,109.4,103.0,1.83,25.4,54,149,159,72,8
561.97,67,30,85,32,60,31,4,-68,45,20,93,141,48,21,30,7.0,1157,28,83.0,220.0,22.450283059950646,0.072,0.069,105.7,109.2,1.15,19.8,0,3,23,45,50
974.0916666666668,110,24,410,178,264,51,20,-29,90,38,173,264,91,54,93,2.0,2033,23,83.0,215.0,21.940049354042678,0.15,0.114,110.1,107.8,1.13,11.2,0,0,43,90,30
367.1433333333333,51,9,150,60,90,21,8,-109,35,24,52,86,34,30,43,1.0,785,24,84.0,245.0,24.40972222222222,0.147,0.086,103.5,115.9,0.54,9.0,0,0,13,35,3
1465.82,103,46,692,253,680,23,43,-112,95,93,150,187,37,81,109,2.0,3015,23,77.0,205.0,24.306797099004893,0.237,0.072,106.3,110.8,1.68,16.0,105,338,156,95,3
1462.595,80,58,491,179,387,42,6,-128,44,40,225,254,29,25,38,13.0,3041,33,80.0,230.0,25.2640625,0.13,0.096,104.7,109.2,2.5,18.5,108,270,100,44,23
38.78833333333333,1,0,18,5,14,0,0,18,4,1,2,3,1,4,6,5.0,84,28,78.0,207.0,23.918639053254438,0.184,0.067,113.4,90.9,2.0,10.0,4,10,2,4,4
2475.5916666666667,191,109,2004,764,1311,63,66,444,483,281,813,1019,206,379,468,6.0,5136,27,83.0,284.0,28.981274495572652,0.309,0.23,115.2,108.1,2.08,24.8,97,288,584,483,7
2417.543333333333,181,70,1288,546,1154,71,46,-52,129,136,662,804,142,92,121,10.0,5000,31,82.0,260.0,27.183224271267104,0.244,0.132,110.2,111.6,1.74,15.0,104,331,236,129,9
1458.215,106,42,853,279,605,21,32,-220,185,69,125,145,20,189,233,6.0,3027,29,75.0,215.0,26.87022222222222,0.231,0.094,110.1,116.8,1.39,11.0,106,253,96,185,34
19.016666666666666,1,0,6,3,5,1,0,-19,1,2,3,6,3,0,0,2.0,41,29,82.0,231.0,24.151249256395005,0.152,0.122,61.3,115.0,0.0,0.0,0,0,0,1,1
1728.3133333333333,131,71,822,309,697,25,49,135,110,80,190,264,74,89,118,4.0,3494,24,79.0,232.0,26.13299150777119,0.204,0.092,110.6,107.1,1.56,13.1,115,317,125,110,34
1229.753333333333,102,25,648,251,473,33,28,165,100,56,199,268,69,94,124,1.0,2494,24,81.0,220.0,23.572626124066453,0.205,0.129,111.0,103.6,1.38,11.6,52,169,77,100,10
420.87,52,6,153,58,101,15,10,-28,28,22,59,93,34,24,29,0.0,877,23,83.0,240.0,24.49121788358252,0.136,0.079,107.1,109.0,0.86,12.3,13,29,19,28,0
706.1983333333334,84,17,299,130,247,20,18,63,52,41,209,294,85,38,61,0.0,1439,24,83.0,275.0,28.06285382493831,0.19,0.127,113.6,107.4,1.2,13.5,1,11,49,52,4
992.0633333333334,149,31,392,156,226,60,21,110,89,44,168,283,115,80,110,1.0,2043,21,80.0,240.0,26.3625,0.137,0.109,114.3,108.7,1.2,14.4,0,0,53,89,32
1564.04,116,44,613,208,506,29,30,-220,119,54,250,358,108,114,164,2.0,3288,24,79.0,210.0,23.65486300272392,0.166,0.079,110.2,116.8,1.33,10.2,83,237,72,119,4
1395.4983333333332,83,68,515,193,416,29,9,231,71,37,276,362,86,49,61,8.0,2925,29,80.0,198.0,21.7490625,0.145,0.12,110.3,102.5,2.54,16.4,80,216,94,71,19
1980.7583333333332,161,58,539,207,428,15,18,230,92,66,287,387,100,45,61,10.0,3970,37,77.0,245.0,29.049586776859503,0.116,0.083,111.5,105.9,2.26,22.2,80,193,149,92,11
1768.0733333333333,152,57,668,250,532,61,25,141,72,82,255,337,82,58,81,2.0,3742,23,79.0,230.0,25.90770709822144,0.154,0.085,114.3,111.2,1.79,18.4,110,301,147,72,17
340.48833333333334,33,11,97,36,99,6,5,-90,19,13,49,63,14,10,13,2.0,705,25,78.0,205.0,23.687541091387246,0.147,0.068,97.5,109.8,2.23,19.7,15,48,29,19,35
7.383333333333334,2,1,6,2,6,0,2,2,1,2,2,4,2,2,2,0.0,18,26,80.0,200.0,21.96875,0.36,0.089,101.4,90.8,0.0,0.0,0,2,0,1,0
2577.853333333333,225,85,1551,596,1207,42,61,257,341,181,452,580,128,284,379,5.0,5177,28,80.0,230.0,25.2640625,0.257,0.139,112.1,108.2,1.99,18.8,75,218,360,341,14
1690.83,86,59,645,227,496,15,14,-26,60,35,228,273,45,45,54,6.0,3583,29,77.0,209.0,24.78107606679035,0.137,0.089,111.1,111.8,2.34,12.9,146,370,82,60,16
1475.7383333333332,174,67,533,177,436,52,23,112,144,73,178,240,62,96,133,9.0,3105,33,73.0,180.0,23.74554325389379,0.158,0.094,111.4,108.9,3.67,32.1,83,242,268,144,22
422.3283333333333,28,9,153,54,102,9,7,-56,31,16,52,69,17,30,41,1.0,872,20,79.0,215.0,24.218074026598302,0.139,0.078,106.7,113.2,0.94,10.0,15,29,15,31,65
2345.7233333333334,112,51,923,324,794,17,25,117,102,73,138,156,18,48,59,12.0,4933,33,72.0,180.0,24.40972222222222,0.16,0.066,111.1,109.6,2.51,17.1,227,568,183,102,1
1077.3866666666668,74,67,754,268,636,13,29,92,158,126,201,213,12,127,148,11.0,2242,32,80.0,220.0,24.165625,0.329,0.148,106.9,102.1,1.4,17.6,91,257,176,158,51
375.70166666666665,67,10,115,45,115,13,5,-23,25,19,73,114,41,17,24,15.0,782,37,79.0,257.0,28.949046627143087,0.158,0.064,106.4,110.1,1.53,16.7,8,35,29,25,26
302.5316666666667,57,33,116,54,96,14,9,-40,13,10,48,92,44,6,14,1.0,624,23,81.0,210.0,22.50114311842707,0.151,0.105,109.3,114.7,1.6,12.5,2,8,16,13,3
156.20833333333334,10,3,31,12,35,3,1,-56,1,4,24,27,3,1,2,2.0,333,27,78.0,210.0,24.265285996055226,0.106,0.048,99.6,115.8,2.0,16.7,6,26,8,1,0
1001.0,61,25,442,160,373,6,13,64,26,41,102,134,32,21,21,1.0,2057,24,73.0,195.0,25.724338525051603,0.18,0.107,109.3,106.6,3.39,24.7,101,245,139,26,4
37.965,7,1,14,5,15,1,1,8,3,4,7,14,7,3,4,0.0,88,26,83.0,220.0,22.450283059950646,0.208,0.046,109.9,103.2,0.75,12.5,1,8,3,3,1
1724.6533333333334,151,37,664,265,603,41,51,72,113,84,327,473,146,78,131,1.0,3483,22,80.0,225.0,24.71484375,0.18,0.089,106.8,106.7,0.98,9.9,56,156,82,113,8
786.2266666666667,72,31,275,95,235,11,2,-54,24,28,70,94,24,13,19,0.0,1581,22,76.0,210.0,25.55921052631579,0.149,0.07,102.4,103.0,1.57,14.0,72,189,44,24,21
73.40833333333333,15,1,30,12,21,1,0,-10,5,3,12,14,2,5,5,2.0,158,25,75.0,205.0,25.620444444444445,0.15,0.065,115.7,125.1,1.67,16.7,1,5,5,5,0
1402.2616666666668,101,42,489,175,457,13,38,-415,102,87,171,194,23,75,117,1.0,2972,21,76.0,175.0,21.299342105263158,0.18,0.065,98.7,113.6,1.82,21.0,64,183,158,102,18
2417.19,142,43,1402,487,1194,16,105,-146,284,151,342,408,66,290,406,2.0,4932,22,78.0,214.0,24.72748191978961,0.268,0.099,107.2,110.2,1.38,12.0,138,404,208,284,11
697.9333333333333,56,30,186,68,176,6,10,-110,32,68,93,108,15,19,26,15.0,1486,36,73.0,180.0,23.74554325389379,0.152,0.096,99.7,106.2,2.5,40.2,31,88,170,32,26
1371.995,104,55,526,204,441,3,24,-87,133,79,121,134,13,83,108,6.0,2842,30,74.0,180.0,23.10810810810811,0.18,0.085,110.6,112.6,2.75,27.7,35,120,217,133,6
70.81833333333333,5,4,21,6,9,0,0,-2,5,1,5,8,3,5,7,2.0,162,24,75.0,209.0,26.120355555555555,0.075,0.085,118.1,121.9,10.0,43.5,4,5,10,5,0
1901.8483333333331,111,41,583,201,501,14,16,270,23,40,208,241,33,40,48,8.0,3821,31,78.0,205.0,23.687541091387246,0.128,0.065,112.6,105.3,2.08,13.1,141,392,83,23,13
2336.528333333333,159,55,1263,479,1222,15,38,-70,185,173,232,271,39,138,163,10.0,4804,32,74.0,208.0,26.7027027027027,0.273,0.088,107.4,108.4,2.08,19.7,167,512,359,185,6
187.26666666666668,33,9,92,40,79,6,3,-78,12,11,32,47,15,9,15,1.0,385,22,80.0,250.0,27.4609375,0.222,0.091,100.5,119.2,1.09,11.1,3,16,12,12,0
1074.0783333333334,128,17,468,198,300,41,20,-136,85,56,224,317,93,70,90,6.0,2274,28,82.0,235.0,24.56945270672219,0.153,0.116,106.1,112.5,0.86,10.9,2,5,48,85,34
970.15,75,49,445,149,411,7,26,184,99,90,126,141,15,88,103,10.0,2038,31,74.0,190.0,24.39189189189189,0.234,0.111,107.8,99.7,2.5,29.3,59,174,225,99,47
10.85,0,0,3,1,4,0,0,-14,0,1,3,3,0,0,0,0.0,20,25,77.0,205.0,24.306797099004893,0.227,0.08,53.0,102.9,0.0,0.0,1,4,0,0,0
1939.48,190,103,604,209,498,91,28,38,71,75,332,391,59,58,69,8.0,4035,31,79.0,209.0,23.542220797949046,0.134,0.08,110.0,108.8,1.23,13.2,128,339,92,71,9
1804.3333333333333,137,56,607,271,368,134,10,370,74,63,350,588,238,65,90,3.0,3666,24,81.0,237.0,25.394147233653406,0.112,0.14,112.7,101.8,1.92,20.5,0,1,121,74,21
42.193333333333335,3,1,7,2,16,1,2,15,3,1,6,11,5,2,2,1.0,90,22,78.0,235.0,27.154010519395136,0.158,0.014,112.9,97.3,3.0,14.3,1,4,3,3,6
611.9033333333333,67,2,254,110,199,18,5,-65,59,44,58,126,68,32,54,13.0,1280,34,84.0,281.0,27.996456916099774,0.182,0.076,102.3,110.6,1.23,16.8,2,6,54,59,5
709.435,31,15,163,58,157,6,0,9,20,11,62,77,15,17,19,7.0,1482,29,80.0,208.0,22.8475,0.106,0.051,109.0,108.4,3.45,17.8,30,91,38,20,5
754.0566666666666,58,21,273,98,225,7,15,-56,26,24,80,111,31,19,26,5.0,1597,30,76.0,205.0,24.950657894736842,0.142,0.077,104.0,108.2,2.0,15.5,58,146,48,26,7
770.9066666666666,47,22,218,83,191,16,14,5,37,16,78,108,30,23,42,2.0,1586,22,77.0,216.0,25.61106426041491,0.123,0.061,104.6,102.3,1.31,8.5,29,85,21,37,22
